respondent_id,persona_seed,age,monthly_income,city_tier,primary_channel,category,price_sensitivity,quality_expectation,convenience_need,sustainability_attitude,willingness_to_pay,awareness,consideration,trial,repeat_purchase,monthly_purchase_frequency,satisfaction,nps,feedback_theme_seed,feedback_text,segment_id,segment
R002549,convenience_first,43,4541.56,tier_3_plus,jd,home_cleaning,4.45,6.29,9.54,4.74,21.57,1,1,1,1,3,9.85,9,delivery,stockouts make me switch to other brands,3,Convenience Driven
R002550,value_seekers,35,19169.0,tier_3_plus,tmall,personal_care,8.53,4.7,5.68,5.4,18.34,0,0,0,1,4,5.74,4,packaging,the packaging is convenient but could look more premium,2,Value Seekers
R002551,convenience_first,22,12825.71,tier_3_plus,tmall,home_cleaning,4.01,8.07,9.55,5.26,31.69,0,1,1,1,4,10.0,10,promotion,KOL reviews are useful but need to be authentic,3,Convenience Driven
R002552,convenience_first,41,8677.94,tier_3_plus,xiaohongshu,personal_care,5.71,7.38,8.38,4.85,32.46,1,1,0,0,0,7.27,7,price,I compare price across platforms before purchase,3,Convenience Driven
R002553,value_seekers,38,15386.69,tier_2,douyin,ready_to_drink,8.94,6.84,5.96,4.67,19.54,0,0,0,1,4,7.54,8,delivery,offline availability is not always convenient,0,High Value Fans
R002554,quality_first,29,16660.91,tier_1,private_domain,personal_care,3.79,8.71,6.47,6.67,32.69,1,1,1,1,1,8.78,7,promotion,KOL reviews are useful but need to be authentic,1,Quality Loyalists
R002555,eco_advocates,35,9410.25,tier_2,jd,ready_to_drink,4.14,9.45,6.67,8.33,35.14,1,1,1,1,5,10.0,10,price,discount bundles make me more willing to buy,1,Quality Loyalists
R002556,value_seekers,36,10989.96,tier_3_plus,tmall,ready_to_drink,8.94,7.28,5.36,5.52,20.86,0,1,1,0,1,5.41,6,packaging,portable packaging is useful for work and travel,2,Value Seekers
R002557,value_seekers,33,4474.13,tier_3_plus,private_domain,home_cleaning,10.0,6.67,6.53,5.93,17.3,1,1,0,1,1,5.17,4,price,discount bundles make me more willing to buy,2,Value Seekers
R002558,new_explorers,25,15377.37,new_tier_1,xiaohongshu,home_cleaning,6.58,6.81,6.39,5.93,19.16,1,1,1,1,2,9.11,10,quality,the product quality is stable and trustworthy,0,High Value Fans
R002559,eco_advocates,36,14078.06,tier_1,douyin,healthy_snack,4.75,9.52,6.45,9.71,39.84,1,1,1,1,1,9.26,9,price,discount bundles make me more willing to buy,4,Eco Advocates
R002560,convenience_first,27,9230.6,tier_2,jd,healthy_snack,6.71,5.78,8.72,5.9,24.55,0,1,1,1,5,8.51,8,quality,quality improvement would make me repurchase more often,3,Convenience Driven
R002561,eco_advocates,42,11442.79,tier_2,douyin,personal_care,7.0,8.59,6.74,9.92,30.55,1,1,1,1,2,10.0,10,sustainability,I prefer brands with recyclable packaging,4,Eco Advocates
R002562,value_seekers,31,5438.39,tier_1,private_domain,personal_care,9.11,4.65,5.3,4.24,19.98,1,0,0,0,1,6.05,6,price,the price feels high without promotion,2,Value Seekers
R002563,convenience_first,50,14940.84,new_tier_1,tmall,personal_care,4.93,5.45,8.72,5.17,24.81,0,1,0,0,0,6.09,4,price,discount bundles make me more willing to buy,2,Value Seekers
R002564,convenience_first,32,6756.61,tier_3_plus,xiaohongshu,personal_care,5.51,7.06,8.82,4.52,29.62,1,1,1,1,7,10.0,10,delivery,delivery speed affects whether I choose the brand,3,Convenience Driven
R002565,quality_first,40,16831.69,tier_3_plus,jd,healthy_snack,4.0,8.12,6.96,5.85,27.88,0,0,0,0,2,10.0,10,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R002566,quality_first,27,7876.28,tier_2,jd,healthy_snack,5.57,8.0,6.86,6.97,28.69,0,1,1,1,4,9.41,9,price,I compare price across platforms before purchase,1,Quality Loyalists
R002567,quality_first,31,8898.89,new_tier_1,offline_supermarket,ready_to_drink,5.38,8.99,6.96,6.65,30.55,0,1,1,1,3,9.91,10,promotion,membership coupons can increase repeat purchase,1,Quality Loyalists
R002568,value_seekers,43,15047.5,tier_2,douyin,home_cleaning,8.64,5.97,5.27,5.47,18.9,1,1,1,0,1,5.94,7,delivery,delivery speed affects whether I choose the brand,2,Value Seekers
R002569,eco_advocates,25,8628.04,new_tier_1,xiaohongshu,personal_care,5.93,7.48,7.17,8.88,34.42,0,0,0,0,0,8.11,7,quality,I care about ingredients and product safety,4,Eco Advocates
R002570,new_explorers,27,14223.09,new_tier_1,tmall,personal_care,6.05,5.73,5.03,6.0,18.67,1,1,0,1,4,7.82,9,promotion,KOL reviews are useful but need to be authentic,0,High Value Fans
R002571,new_explorers,30,9907.08,tier_3_plus,jd,healthy_snack,6.21,6.59,3.89,6.54,22.82,1,1,1,1,1,8.46,10,packaging,the packaging is convenient but could look more premium,0,High Value Fans
R002572,convenience_first,30,13233.31,tier_1,xiaohongshu,ready_to_drink,4.2,7.63,7.73,4.33,26.01,1,0,1,1,1,9.7,9,quality,I care about ingredients and product safety,3,Convenience Driven
R002573,value_seekers,42,8057.44,tier_3_plus,jd,ready_to_drink,10.0,6.2,5.95,4.86,16.59,1,1,1,1,1,6.08,4,price,the price feels high without promotion,2,Value Seekers
R002574,value_seekers,35,6569.28,tier_2,offline_supermarket,home_cleaning,8.19,5.08,7.13,5.14,19.95,1,0,0,0,0,5.43,5,packaging,portable packaging is useful for work and travel,2,Value Seekers
R002575,convenience_first,27,6790.29,tier_2,private_domain,home_cleaning,5.56,5.8,10.0,6.73,20.67,1,1,1,1,3,7.89,9,sustainability,low carbon packaging would improve brand impression,3,Convenience Driven
R002576,value_seekers,28,12645.94,tier_2,jd,ready_to_drink,8.48,5.47,6.2,5.35,14.52,1,1,1,1,3,6.58,6,promotion,membership coupons can increase repeat purchase,2,Value Seekers
R002577,quality_first,36,6190.91,tier_2,douyin,ready_to_drink,4.35,8.8,6.13,5.57,31.49,1,1,1,1,3,7.1,5,delivery,delivery speed affects whether I choose the brand,1,Quality Loyalists
R002578,convenience_first,37,14886.84,tier_1,tmall,home_cleaning,6.12,7.55,8.51,3.55,25.06,1,1,1,1,4,8.9,7,promotion,livestream promotion helps me discover new products,3,Convenience Driven
R002579,value_seekers,20,4659.25,tier_3_plus,offline_supermarket,home_cleaning,9.29,5.07,6.2,6.13,13.76,1,0,0,0,0,6.31,6,quality,I care about ingredients and product safety,2,Value Seekers
R002580,convenience_first,21,17034.59,tier_2,offline_supermarket,ready_to_drink,5.42,6.89,8.24,5.92,28.45,1,1,1,1,4,8.98,9,promotion,KOL reviews are useful but need to be authentic,3,Convenience Driven
R002581,eco_advocates,27,11373.41,tier_1,douyin,personal_care,4.79,7.77,5.55,8.95,41.31,1,1,1,1,3,6.69,6,delivery,delivery speed affects whether I choose the brand,4,Eco Advocates
R002582,value_seekers,34,10559.64,tier_1,tmall,home_cleaning,9.28,6.79,5.91,6.13,14.13,0,1,0,0,1,5.55,3,packaging,portable packaging is useful for work and travel,2,Value Seekers
R002583,convenience_first,27,5003.39,tier_2,tmall,healthy_snack,5.75,7.19,8.8,6.88,26.86,1,0,0,0,1,9.79,8,delivery,offline availability is not always convenient,3,Convenience Driven
R002584,eco_advocates,18,7790.33,tier_1,tmall,personal_care,6.27,7.99,6.6,8.36,33.16,1,0,0,1,3,8.36,8,price,discount bundles make me more willing to buy,4,Eco Advocates
R002585,quality_first,30,8623.91,new_tier_1,tmall,healthy_snack,4.43,8.67,7.72,6.85,34.43,0,0,1,1,2,9.16,9,quality,I care about ingredients and product safety,1,Quality Loyalists
R002586,quality_first,25,12652.7,tier_2,private_domain,healthy_snack,4.95,9.0,7.52,7.23,29.01,1,1,1,1,5,10.0,10,sustainability,low carbon packaging would improve brand impression,1,Quality Loyalists
R002587,value_seekers,32,7191.1,new_tier_1,tmall,home_cleaning,6.5,6.09,4.29,5.54,12.37,0,1,1,0,1,5.49,6,promotion,KOL reviews are useful but need to be authentic,2,Value Seekers
R002588,new_explorers,29,6296.76,tier_1,tmall,healthy_snack,6.4,7.62,5.59,6.31,21.2,1,1,1,1,3,8.58,8,sustainability,I prefer brands with recyclable packaging,0,High Value Fans
R002589,quality_first,27,14153.46,tier_1,douyin,personal_care,3.43,8.07,6.11,6.43,36.48,1,1,1,1,5,8.87,8,promotion,KOL reviews are useful but need to be authentic,1,Quality Loyalists
R002590,value_seekers,30,11631.88,new_tier_1,jd,home_cleaning,7.39,7.36,5.03,4.94,13.13,1,1,1,1,2,8.24,8,delivery,delivery speed affects whether I choose the brand,0,High Value Fans
R002591,value_seekers,27,7216.48,tier_1,private_domain,ready_to_drink,9.16,5.51,6.6,5.26,17.47,1,1,1,0,2,5.84,5,promotion,livestream promotion helps me discover new products,2,Value Seekers
R002592,value_seekers,33,5095.62,new_tier_1,jd,ready_to_drink,8.58,5.91,5.84,4.65,20.2,1,1,1,1,5,9.1,10,price,I compare price across platforms before purchase,0,High Value Fans
R002593,eco_advocates,32,14704.92,tier_3_plus,douyin,ready_to_drink,4.87,6.77,5.43,7.88,33.35,1,1,1,1,4,7.62,7,sustainability,I prefer brands with recyclable packaging,4,Eco Advocates
R002594,value_seekers,41,5056.0,new_tier_1,offline_supermarket,ready_to_drink,9.11,6.4,6.21,4.83,15.23,1,1,0,0,1,6.08,6,quality,quality improvement would make me repurchase more often,2,Value Seekers
R002595,convenience_first,30,13887.3,tier_2,douyin,personal_care,4.92,8.28,9.46,4.68,25.5,0,0,0,0,1,10.0,9,packaging,the packaging is convenient but could look more premium,3,Convenience Driven
R002596,new_explorers,28,13463.5,new_tier_1,tmall,ready_to_drink,6.72,7.57,6.01,7.54,17.14,1,1,1,1,4,10.0,9,promotion,livestream promotion helps me discover new products,0,High Value Fans
R002597,quality_first,30,15827.64,new_tier_1,douyin,ready_to_drink,2.28,8.73,6.38,5.5,37.73,1,1,1,1,4,9.78,10,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R002598,convenience_first,18,14658.32,new_tier_1,tmall,healthy_snack,5.34,6.82,9.72,5.33,26.38,1,1,0,0,0,7.75,7,delivery,stockouts make me switch to other brands,3,Convenience Driven
R002599,value_seekers,24,10623.89,tier_3_plus,douyin,personal_care,8.02,6.28,5.13,4.38,19.45,1,0,0,0,1,7.22,8,price,I compare price across platforms before purchase,0,High Value Fans
R002600,value_seekers,50,9037.15,tier_2,private_domain,home_cleaning,8.43,6.4,5.45,4.57,15.03,1,1,0,0,0,6.48,6,packaging,the package design should show product benefits more clearly,2,Value Seekers
R002601,quality_first,28,9016.29,tier_2,tmall,ready_to_drink,5.2,9.05,6.53,7.17,24.21,1,1,1,0,3,7.2,7,delivery,delivery speed affects whether I choose the brand,1,Quality Loyalists
R002602,convenience_first,41,10855.43,tier_3_plus,offline_supermarket,healthy_snack,6.0,7.48,8.51,5.68,31.89,0,0,0,0,0,8.8,8,promotion,KOL reviews are useful but need to be authentic,3,Convenience Driven
R002603,quality_first,30,8466.59,tier_2,jd,personal_care,5.45,9.22,6.98,6.74,31.48,0,1,0,1,1,10.0,10,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R002604,eco_advocates,37,8799.61,tier_3_plus,jd,healthy_snack,6.08,7.41,7.32,8.23,35.72,1,1,1,1,2,8.76,7,promotion,livestream promotion helps me discover new products,4,Eco Advocates
R002605,eco_advocates,30,15370.37,tier_2,offline_supermarket,personal_care,4.74,7.28,5.95,8.57,34.08,0,1,0,0,1,7.08,8,sustainability,I prefer brands with recyclable packaging,4,Eco Advocates
R002606,convenience_first,43,32473.29,new_tier_1,jd,ready_to_drink,4.93,6.73,8.86,5.8,26.99,0,0,0,1,2,8.62,9,quality,I care about ingredients and product safety,3,Convenience Driven
R002607,quality_first,34,10110.33,tier_2,douyin,ready_to_drink,3.22,9.3,6.52,6.71,31.61,1,1,1,1,3,9.19,9,quality,I care about ingredients and product safety,1,Quality Loyalists
R002608,convenience_first,29,11088.54,tier_1,offline_supermarket,healthy_snack,6.76,7.13,9.36,4.62,26.98,1,1,1,1,7,9.6,10,delivery,offline availability is not always convenient,3,Convenience Driven
R002609,quality_first,24,8796.04,tier_1,douyin,ready_to_drink,5.99,10.0,6.44,5.87,36.98,0,1,1,1,6,10.0,8,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R002610,quality_first,25,10437.56,tier_1,tmall,personal_care,3.95,8.64,7.69,6.34,35.53,1,1,1,1,7,10.0,10,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R002611,quality_first,18,6633.11,tier_2,xiaohongshu,healthy_snack,4.4,9.83,5.51,7.31,27.41,0,1,1,1,0,8.13,6,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R002612,value_seekers,36,8411.26,new_tier_1,tmall,personal_care,9.51,5.95,5.74,4.32,22.64,1,1,1,0,1,5.41,6,promotion,livestream promotion helps me discover new products,2,Value Seekers
R002613,new_explorers,29,19649.56,new_tier_1,xiaohongshu,home_cleaning,5.39,4.85,7.17,5.38,20.86,0,0,0,0,0,7.39,7,sustainability,low carbon packaging would improve brand impression,0,High Value Fans
R002614,value_seekers,19,8913.03,tier_2,douyin,ready_to_drink,7.78,7.59,4.61,5.04,20.06,0,1,1,1,5,9.19,10,quality,the product quality is stable and trustworthy,0,High Value Fans
R002615,value_seekers,32,10433.02,new_tier_1,offline_supermarket,ready_to_drink,8.44,7.18,5.53,6.36,14.74,1,1,1,1,4,8.72,8,promotion,membership coupons can increase repeat purchase,0,High Value Fans
R002616,value_seekers,26,15292.08,tier_3_plus,tmall,home_cleaning,8.6,6.24,4.87,5.12,17.56,0,0,1,1,4,5.98,5,packaging,portable packaging is useful for work and travel,2,Value Seekers
R002617,quality_first,31,8911.22,tier_3_plus,private_domain,personal_care,4.9,9.89,6.87,4.84,37.6,1,1,1,1,0,6.87,7,promotion,livestream promotion helps me discover new products,1,Quality Loyalists
R002618,convenience_first,18,5663.31,new_tier_1,private_domain,ready_to_drink,6.18,7.2,7.42,4.98,27.1,0,0,1,1,3,7.89,7,quality,I care about ingredients and product safety,3,Convenience Driven
R002619,quality_first,24,11644.28,tier_3_plus,tmall,personal_care,4.26,8.09,6.69,6.3,27.94,0,1,1,1,4,8.42,7,packaging,the packaging is convenient but could look more premium,1,Quality Loyalists
R002620,eco_advocates,33,7822.11,tier_3_plus,douyin,personal_care,5.78,7.05,5.26,8.35,34.41,1,1,0,0,0,9.14,7,price,the price feels high without promotion,4,Eco Advocates
R002621,quality_first,23,13378.44,new_tier_1,jd,home_cleaning,3.62,10.0,6.01,6.37,34.79,1,1,1,0,1,10.0,10,delivery,stockouts make me switch to other brands,1,Quality Loyalists
R002622,value_seekers,27,11862.21,new_tier_1,tmall,home_cleaning,6.8,6.62,5.3,4.52,12.06,1,1,1,0,4,7.39,5,delivery,offline availability is not always convenient,2,Value Seekers
R002623,quality_first,22,7648.93,tier_1,jd,home_cleaning,5.59,8.47,6.05,6.42,35.81,0,0,1,1,4,10.0,10,sustainability,low carbon packaging would improve brand impression,1,Quality Loyalists
R002624,quality_first,44,10108.78,tier_3_plus,jd,personal_care,5.95,8.43,5.44,6.09,33.15,1,0,0,0,0,6.38,6,packaging,portable packaging is useful for work and travel,2,Value Seekers
R002625,convenience_first,31,6550.03,tier_2,jd,ready_to_drink,5.35,6.81,9.2,4.62,26.62,1,1,0,1,2,9.23,9,promotion,KOL reviews are useful but need to be authentic,3,Convenience Driven
R002626,quality_first,25,5230.58,tier_1,tmall,ready_to_drink,7.43,10.0,6.35,6.65,32.56,1,1,1,1,5,10.0,10,packaging,portable packaging is useful for work and travel,1,Quality Loyalists
R002627,quality_first,28,5517.67,new_tier_1,tmall,home_cleaning,4.31,9.22,7.58,6.94,33.38,1,1,1,1,2,10.0,9,sustainability,I prefer brands with recyclable packaging,1,Quality Loyalists
R002628,quality_first,30,7004.43,tier_2,tmall,healthy_snack,5.44,9.68,7.47,7.04,29.04,1,1,1,1,2,8.77,10,sustainability,sustainability claims need to be more credible,1,Quality Loyalists
R002629,value_seekers,28,12796.34,tier_3_plus,xiaohongshu,healthy_snack,7.31,6.32,5.28,4.73,13.68,0,0,0,0,0,7.34,6,quality,the product quality is stable and trustworthy,2,Value Seekers
R002630,quality_first,46,18245.12,tier_2,private_domain,personal_care,4.15,9.36,5.63,4.47,36.36,0,0,0,1,1,9.39,8,price,I compare price across platforms before purchase,1,Quality Loyalists
R002631,convenience_first,18,8607.23,new_tier_1,tmall,ready_to_drink,6.4,6.4,8.06,4.48,26.54,1,1,1,1,2,7.92,8,promotion,livestream promotion helps me discover new products,3,Convenience Driven
R002632,new_explorers,28,13390.15,tier_2,offline_supermarket,home_cleaning,5.56,6.1,7.15,4.52,23.21,1,1,1,1,2,7.74,8,quality,the product quality is stable and trustworthy,0,High Value Fans
R002633,quality_first,30,7032.1,tier_2,jd,home_cleaning,4.39,7.85,6.52,7.32,28.44,1,1,1,1,4,8.06,8,packaging,portable packaging is useful for work and travel,1,Quality Loyalists
R002634,quality_first,46,10848.97,tier_3_plus,jd,personal_care,6.21,8.9,6.13,5.92,33.4,1,1,0,1,1,8.08,7,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R002635,quality_first,37,12551.26,new_tier_1,jd,healthy_snack,4.92,9.83,6.28,7.63,34.75,0,1,1,1,2,9.11,10,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R002636,quality_first,39,20367.95,tier_1,tmall,ready_to_drink,4.99,7.61,5.54,6.5,27.76,0,1,1,0,1,7.44,7,price,I compare price across platforms before purchase,1,Quality Loyalists
R002637,new_explorers,29,25645.94,tier_2,tmall,healthy_snack,5.57,6.44,6.57,6.27,23.26,0,0,1,1,3,7.91,9,price,I compare price across platforms before purchase,0,High Value Fans
R002638,value_seekers,25,7061.3,tier_3_plus,jd,healthy_snack,8.42,6.37,6.33,5.59,14.34,1,1,0,0,0,7.59,8,sustainability,sustainability claims need to be more credible,0,High Value Fans
R002639,quality_first,29,23715.52,new_tier_1,douyin,healthy_snack,5.43,9.62,6.96,6.7,29.57,1,1,1,1,2,9.82,9,delivery,offline availability is not always convenient,1,Quality Loyalists
R002640,new_explorers,26,8104.06,tier_3_plus,tmall,healthy_snack,7.89,8.24,5.79,5.34,24.75,1,1,0,0,0,7.48,7,price,the price feels high without promotion,0,High Value Fans
R002641,eco_advocates,41,7650.94,new_tier_1,tmall,personal_care,5.08,7.91,5.55,9.94,37.23,1,1,1,0,0,9.37,9,sustainability,I prefer brands with recyclable packaging,4,Eco Advocates
R002642,convenience_first,30,11364.51,new_tier_1,jd,ready_to_drink,6.81,6.62,8.34,4.28,21.89,1,1,0,0,0,7.58,8,price,discount bundles make me more willing to buy,3,Convenience Driven
R002643,convenience_first,28,8990.71,tier_2,offline_supermarket,personal_care,5.65,6.66,8.38,6.27,19.19,1,0,0,0,1,7.65,8,packaging,the package design should show product benefits more clearly,3,Convenience Driven
R002644,value_seekers,33,5278.23,tier_1,jd,healthy_snack,8.39,6.12,6.51,5.2,15.76,1,1,1,1,0,9.42,9,price,discount bundles make me more willing to buy,0,High Value Fans
R002645,convenience_first,36,12864.11,tier_1,private_domain,home_cleaning,4.89,9.23,9.31,3.85,26.84,1,1,1,1,2,10.0,10,delivery,offline availability is not always convenient,3,Convenience Driven
R002646,quality_first,35,8249.53,tier_3_plus,tmall,personal_care,6.54,8.39,7.17,4.76,31.52,1,1,0,0,1,6.84,5,quality,quality improvement would make me repurchase more often,2,Value Seekers
R002647,value_seekers,23,6918.33,tier_2,offline_supermarket,ready_to_drink,8.95,6.17,4.24,4.71,16.6,1,1,1,0,2,4.41,3,price,I compare price across platforms before purchase,2,Value Seekers
R002648,quality_first,18,6322.73,new_tier_1,tmall,personal_care,3.9,8.35,6.07,6.01,33.54,0,0,1,1,1,9.17,6,promotion,KOL reviews are useful but need to be authentic,1,Quality Loyalists
R002649,quality_first,35,9904.01,tier_1,xiaohongshu,healthy_snack,4.81,8.5,7.88,6.83,35.95,1,1,1,1,4,9.2,10,packaging,portable packaging is useful for work and travel,1,Quality Loyalists
R002650,eco_advocates,24,9756.46,tier_2,xiaohongshu,ready_to_drink,5.41,7.09,6.41,9.52,35.57,1,1,1,1,5,10.0,10,delivery,stockouts make me switch to other brands,4,Eco Advocates
R002651,convenience_first,54,10291.44,tier_2,tmall,healthy_snack,6.18,6.72,9.24,6.39,21.6,0,0,1,1,3,8.84,9,delivery,offline availability is not always convenient,3,Convenience Driven
